City,Month,AvgTemperature
Tokyo,2,120.38
Tokyo,2,134.42
Tokyo,2,111.92
Tokyo,2,112.64
Tokyo,2,127.22
Tokyo,2,108.14
Tokyo,2,123.08
Tokyo,2,126.14
Tokyo,2,112.82
Tokyo,2,114.62
Tokyo,2,118.58
Tokyo,2,107.78
Tokyo,2,107.42
Tokyo,3,114.8
Tokyo,3,113.18
Tokyo,3,120.2
Tokyo,3,121.82
Tokyo,3,126.14
Tokyo,3,119.12
Tokyo,3,107.96
Tokyo,3,110.84
Tokyo,3,117.14
Tokyo,3,118.58
Tokyo,3,114.62
Tokyo,3,116.6
Tokyo,3,118.94
Tokyo,3,115.88
Tokyo,3,108.5
Tokyo,3,119.12
Tokyo,3,120.92
Tokyo,3,125.06
Tokyo,3,131.9
Tokyo,3,131.36
Tokyo,3,118.58
Tokyo,3,123.44
Tokyo,3,122.18
Tokyo,3,116.24
Tokyo,3,116.96
Tokyo,3,109.4
Tokyo,3,111.74
Tokyo,3,119.3
Tokyo,3,121.46
Tokyo,3,131.72
Tokyo,3,113.9
Tokyo,4,112.46
Tokyo,4,119.84
Tokyo,4,122
Tokyo,4,130.1
Tokyo,4,141.44
Tokyo,4,146.12
Tokyo,4,146.3
Tokyo,4,140.18
Tokyo,4,130.46
Tokyo,4,125.24
Tokyo,4,121.82
Tokyo,4,136.58
Tokyo,4,132.26
Tokyo,4,145.76
Tokyo,4,149.72
Tokyo,4,150.8
Tokyo,4,147.02
Tokyo,4,149.18
Tokyo,4,146.66
Tokyo,4,141.62
Tokyo,4,139.82
Tokyo,4,134.78
Tokyo,4,135.68
Tokyo,4,137.48
Tokyo,4,144.68
Tokyo,4,143.78
Tokyo,4,135.86
Tokyo,4,140.72
Tokyo,4,144.5
Tokyo,4,152.6
Tokyo,5,144.86
Tokyo,5,144.32
Tokyo,5,146.84
Tokyo,5,149.18
Tokyo,5,153.5
Tokyo,5,160.7
Tokyo,5,149.9
Tokyo,5,158.36
Tokyo,5,149.9
Tokyo,5,143.78
Tokyo,5,158.9
Tokyo,5,158.36
Tokyo,5,146.84
Tokyo,5,146.66
Tokyo,5,149.18
Tokyo,5,149.54
Tokyo,5,146.12
Tokyo,5,148.1
Tokyo,5,156.74
Tokyo,5,161.78
Tokyo,5,165.92
Tokyo,5,162.32
Tokyo,5,160.7
Tokyo,5,161.6
Tokyo,5,156.2
Tokyo,5,152.96
Tokyo,5,159.08
Tokyo,5,157.64
Tokyo,5,162.5
Tokyo,5,166.1
Tokyo,5,163.4
Tokyo,6,162.14
Tokyo,6,163.22
Tokyo,6,158.9
Tokyo,6,158.54
Tokyo,6,153.86
Tokyo,6,155.84
Tokyo,6,157.82
Tokyo,6,161.06
Tokyo,6,163.22
Tokyo,6,167.9
Tokyo,6,157.28
Tokyo,6,156.38
Tokyo,6,146.3
Tokyo,6,155.3
Tokyo,6,161.24
Tokyo,6,162.14
Tokyo,6,159.98
Tokyo,6,155.3
Tokyo,6,162.14
Tokyo,6,166.64
Tokyo,6,164.3
Tokyo,6,166.46
Tokyo,6,168.26
Tokyo,6,168.44
Tokyo,6,163.22
Tokyo,6,164.3
Tokyo,6,164.48
Tokyo,6,164.66
Tokyo,6,170.06
Tokyo,6,169.7
Tokyo,7,166.64
Tokyo,7,176.36
Tokyo,7,180.5
Tokyo,7,173.84
Tokyo,7,174.56
Tokyo,7,175.28
Tokyo,7,176.9
Tokyo,7,178.34
Tokyo,7,177.08
Tokyo,7,177.44
Tokyo,7,178.16
Tokyo,7,180.5
Tokyo,7,179.24
Tokyo,7,178.52
Tokyo,7,180.5
Tokyo,7,183.02
Tokyo,7,183.56
Tokyo,7,175.28
Tokyo,7,178.16
Tokyo,7,182.66
Tokyo,7,183.92
Tokyo,7,181.22
Tokyo,7,178.52
Tokyo,7,183.02
Tokyo,7,182.84
Tokyo,7,168.44
Tokyo,7,167.72
Tokyo,7,178.16
Tokyo,7,175.1
Tokyo,7,175.82
Tokyo,7,182.12
Tokyo,8,171.86
Tokyo,8,164.48
Tokyo,8,170.24
Tokyo,8,173.3
Tokyo,8,180.68
Tokyo,8,183.2
Tokyo,8,184.1
Tokyo,8,185.18
Tokyo,8,183.2
Tokyo,8,170.6
Tokyo,8,164.84
Tokyo,8,172.58
Tokyo,8,176.9
Tokyo,8,169.88
Tokyo,8,166.82
Tokyo,8,162.32
Tokyo,8,172.04
Tokyo,8,179.06
Tokyo,8,173.12
Tokyo,8,173.66
Tokyo,8,178.88
Tokyo,8,180.5
Tokyo,8,186.08
Tokyo,8,185.9
Tokyo,8,186.98
Tokyo,8,182.84
Tokyo,8,173.84
Tokyo,8,179.6
Tokyo,8,183.56
Tokyo,8,177.08
Tokyo,8,159.08
Tokyo,9,158.18
Tokyo,9,159.26
Tokyo,9,165.56
Tokyo,9,158.72
Tokyo,9,166.28
Tokyo,9,161.78
Tokyo,9,163.58
Tokyo,9,165.92
Tokyo,9,169.7
Tokyo,9,175.1
Tokyo,9,175.64
Tokyo,9,174.38
Tokyo,9,174.2
Tokyo,9,172.04
Tokyo,9,165.56
Tokyo,9,156.2
Tokyo,9,159.98
Tokyo,9,175.1
Tokyo,9,172.04
Tokyo,9,167.54
Tokyo,9,168.8
Tokyo,9,161.24
Tokyo,9,157.82
Tokyo,9,163.04
Tokyo,9,168.26
Tokyo,9,168.62
Tokyo,9,165.56
Tokyo,9,153.86
Tokyo,9,158.72
Tokyo,9,158.18
Tokyo,10,161.78
Tokyo,10,164.3
Tokyo,10,160.52
Tokyo,10,148.1
Tokyo,10,147.02
Tokyo,10,145.04
Tokyo,10,155.84
Tokyo,10,156.56
Tokyo,10,161.24
Tokyo,10,167
Tokyo,10,158.9
Tokyo,10,162.14
Tokyo,10,140.54
Tokyo,10,141.98
Tokyo,10,139.46
Tokyo,10,134.24
Tokyo,10,138.74
Tokyo,10,137.12
Tokyo,10,130.46
Tokyo,10,142.88
Tokyo,10,147.74
Tokyo,10,152.06
Tokyo,10,148.64
Tokyo,10,139.64
Tokyo,10,135.32
Tokyo,10,139.46
Tokyo,10,144.5
Tokyo,10,139.1
Tokyo,10,142.7
Tokyo,10,138.56
Tokyo,10,135.68
Tokyo,11,138.38
Tokyo,11,144.14
Tokyo,11,147.38
Tokyo,11,139.28
Tokyo,11,134.6
Tokyo,11,140.72
Tokyo,11,147.2
Tokyo,11,144.5
Tokyo,11,138.2
Tokyo,11,143.78
Tokyo,11,139.1
Tokyo,11,131.18
Tokyo,11,134.24
Tokyo,11,133.16
Tokyo,11,134.06
Tokyo,11,128.66
Tokyo,11,127.58
Tokyo,11,128.3
Tokyo,11,120.02
Tokyo,11,115.88
Tokyo,11,118.76
Tokyo,11,119.66
Tokyo,11,128.12
Tokyo,11,122.54
Tokyo,11,122.9
Tokyo,11,137.84
Tokyo,11,128.84
Tokyo,11,128.84
Tokyo,11,137.12
Tokyo,11,124.7
Tokyo,12,118.4
Tokyo,12,118.58
Tokyo,12,122
Tokyo,12,123.26
Tokyo,12,122.36
Tokyo,12,116.78
Tokyo,12,116.24
Tokyo,12,112.64
Tokyo,12,113.36
Tokyo,12,127.94
Tokyo,12,123.44
Tokyo,12,114.8
Tokyo,12,112.1
Tokyo,12,113.54
Tokyo,12,112.1
Tokyo,12,122
Tokyo,12,109.76
Tokyo,12,108.14
Tokyo,12,117.86
Tokyo,12,112.1
Tokyo,12,112.82
Tokyo,12,112.1
Tokyo,12,118.76
Tokyo,12,120.38
Tokyo,12,121.82
Tokyo,12,114.8
Tokyo,12,105.62
Tokyo,12,109.4
Tokyo,12,113.18
Tokyo,12,114.62
Tokyo,12,104
Tokyo,1,116.24
Tokyo,1,113.54
Tokyo,1,107.6
Tokyo,1,-146.2
Tokyo,1,102.02
Tokyo,1,113.54
Tokyo,1,114.26
Tokyo,1,113
Tokyo,1,120.02
Tokyo,1,116.06
Tokyo,1,105.98
Tokyo,1,102.38
Tokyo,1,104.36
Tokyo,1,105.26
Tokyo,1,111.92
Tokyo,1,119.66
Tokyo,1,115.88
Tokyo,1,121.82
Tokyo,1,116.42
Tokyo,1,113.18
Tokyo,1,114.8
Tokyo,1,96.26
Tokyo,1,110.3
Tokyo,1,97.52
Tokyo,1,95
Tokyo,1,95.18
Tokyo,1,104
Tokyo,1,98.96
Tokyo,1,107.06
Tokyo,1,102.74
Tokyo,1,109.04
Tokyo,2,100.58
Tokyo,2,102.2
Tokyo,2,109.22
Tokyo,2,108.68
Tokyo,2,103.82
Tokyo,2,103.46
Tokyo,2,105.98
Tokyo,2,104.72
Tokyo,2,107.78
Tokyo,2,118.58
Tokyo,2,113.72
Tokyo,2,104.36
Tokyo,2,109.22
Tokyo,2,120.38
Tokyo,2,118.04
Tokyo,2,111.38
Tokyo,2,104.72
Tokyo,2,105.62
Tokyo,2,112.1
Tokyo,2,115.7
Tokyo,2,107.6
Tokyo,2,99.68
Tokyo,2,107.24
Tokyo,2,118.76
Tokyo,2,109.58
Tokyo,2,110.3
Tokyo,2,116.96
Tokyo,2,124.16
Tokyo,3,133.52
Tokyo,3,120.2
Tokyo,3,125.96
Tokyo,3,141.8
Tokyo,3,134.78
Tokyo,3,112.64
Tokyo,3,109.22
Tokyo,3,122.54
Tokyo,3,122
Tokyo,3,116.24
Tokyo,3,121.64
Tokyo,3,123.98
Tokyo,3,131.54
Tokyo,3,138.2
Tokyo,3,146.84
Tokyo,3,120.56
Tokyo,3,116.24
Tokyo,3,132.08
Tokyo,3,135.86
Tokyo,3,115.16
Tokyo,3,105.44
Tokyo,3,127.76
Tokyo,3,127.04
Tokyo,3,128.12
Tokyo,3,133.16
Tokyo,3,139.1
Tokyo,3,142.16
Tokyo,3,144.86
Tokyo,3,146.48
Tokyo,3,130.1
Tokyo,3,137.12
Tokyo,4,144.68
Tokyo,4,144.68
Tokyo,4,148.64
Tokyo,4,151.34
Tokyo,4,133.7
Tokyo,4,153.68
Tokyo,4,136.4
Tokyo,4,129.92
Tokyo,4,138.38
Tokyo,4,138.02
Tokyo,4,151.16
Tokyo,4,148.82
Tokyo,4,138.92
Tokyo,4,145.4
Tokyo,4,144.5
Tokyo,4,138.02
Tokyo,4,133.34
Tokyo,4,134.6
Tokyo,4,145.94
Tokyo,4,149.72
Tokyo,4,153.68
Tokyo,4,154.22
Tokyo,4,142.34
Tokyo,4,153.5
Tokyo,4,149.36
Tokyo,4,151.52
Tokyo,4,151.34
Tokyo,4,154.4
Tokyo,4,158
Tokyo,4,157.1
Tokyo,5,159.98
Tokyo,5,158.72
Tokyo,5,156.74
Tokyo,5,147.74
Tokyo,5,153.86
Tokyo,5,157.82
Tokyo,5,143.42
Tokyo,5,132.98
Tokyo,5,132.8
Tokyo,5,132.08
Tokyo,5,147.74
Tokyo,5,153.68
Tokyo,5,148.82
Tokyo,5,159.98
Tokyo,5,165.74
Tokyo,5,165.56
Tokyo,5,163.4
Tokyo,5,163.4
Tokyo,5,149.36
Tokyo,5,146.3
Tokyo,5,157.82
Tokyo,5,156.74
Tokyo,5,150.08
Tokyo,5,161.06
Tokyo,5,165.2
Tokyo,5,155.3
Tokyo,5,159.62
Tokyo,5,162.68
Tokyo,5,164.3
Tokyo,5,156.02
Tokyo,5,156.74
Tokyo,6,159.44
Tokyo,6,161.42
Tokyo,6,163.94
Tokyo,6,165.02
Tokyo,6,167.72
Tokyo,6,154.76
Tokyo,6,164.12
Tokyo,6,168.08
Tokyo,6,169.88
Tokyo,6,155.48
Tokyo,6,154.58
Tokyo,6,157.1
Tokyo,6,160.7
Tokyo,6,156.2
Tokyo,6,145.4
Tokyo,6,143.78
Tokyo,6,154.58
Tokyo,6,157.82
Tokyo,6,164.3
Tokyo,6,156.74
Tokyo,6,161.78
Tokyo,6,165.56
Tokyo,6,156.56
Tokyo,6,164.66
Tokyo,6,173.84
Tokyo,6,173.66
Tokyo,6,179.6
Tokyo,6,176.36
Tokyo,6,177.98
Tokyo,6,178.88
Tokyo,7,178.7
Tokyo,7,180.68
Tokyo,7,178.52
Tokyo,7,179.24
Tokyo,7,177.08
Tokyo,7,161.24
Tokyo,7,175.82
Tokyo,7,181.58
Tokyo,7,180.5
Tokyo,7,181.76
Tokyo,7,181.94
Tokyo,7,177.62
Tokyo,7,185.72
Tokyo,7,185.9
Tokyo,7,186.08
Tokyo,7,184.82
Tokyo,7,185
Tokyo,7,186.62
Tokyo,7,185.54
Tokyo,7,185.9
Tokyo,7,187.52
Tokyo,7,192.02
Tokyo,7,189.86
Tokyo,7,186.44
Tokyo,7,181.76
Tokyo,7,176.54
Tokyo,7,169.88
Tokyo,7,174.92
Tokyo,7,181.94
Tokyo,7,179.6
Tokyo,7,183.74
Tokyo,8,188.24
Tokyo,8,187.16
Tokyo,8,186.44
Tokyo,8,186.26
Tokyo,8,187.52
Tokyo,8,176.18
Tokyo,8,165.92
Tokyo,8,171.86
Tokyo,8,183.56
Tokyo,8,184.46
Tokyo,8,182.12
Tokyo,8,180.5
Tokyo,8,183.92
Tokyo,8,186.98
Tokyo,8,185
Tokyo,8,183.38
Tokyo,8,171.5
Tokyo,8,165.38
Tokyo,8,170.96
Tokyo,8,171.14
Tokyo,8,185.18
Tokyo,8,185.54
Tokyo,8,186.62
Tokyo,8,183.2
Tokyo,8,189.86
Tokyo,8,189.68
Tokyo,8,184.46
Tokyo,8,177.44
Tokyo,8,176.9
Tokyo,8,187.16
Tokyo,8,185.9
Tokyo,9,174.74
Tokyo,9,165.92
Tokyo,9,171.5
Tokyo,9,180.68
Tokyo,9,182.84
Tokyo,9,182.12
Tokyo,9,180.68
Tokyo,9,182.66
Tokyo,9,180.14
Tokyo,9,168.8
Tokyo,9,160.7
Tokyo,9,160.7
Tokyo,9,167
Tokyo,9,161.78
Tokyo,9,161.6
Tokyo,9,167.72
Tokyo,9,172.22
Tokyo,9,159.26
Tokyo,9,165.74
Tokyo,9,152.42
Tokyo,9,153.5
Tokyo,9,165.02
Tokyo,9,169.7
Tokyo,9,164.12
Tokyo,9,156.38
Tokyo,9,148.64
Tokyo,9,145.22
Tokyo,9,159.26
Tokyo,9,152.78
Tokyo,9,166.1
Tokyo,10,171.14
Tokyo,10,162.14
Tokyo,10,159.08
Tokyo,10,156.38
Tokyo,10,151.88
Tokyo,10,173.48
Tokyo,10,175.82
Tokyo,10,160.7
Tokyo,10,162.68
Tokyo,10,163.4
Tokyo,10,161.78
Tokyo,10,154.58
Tokyo,10,145.58
Tokyo,10,149.18
Tokyo,10,150.98
Tokyo,10,152.06
Tokyo,10,150.26
Tokyo,10,148.28
Tokyo,10,148.64
Tokyo,10,147.56
Tokyo,10,147.92
Tokyo,10,152.06
Tokyo,10,141.26
Tokyo,10,150.44
Tokyo,10,149.72
Tokyo,10,150.98
Tokyo,10,155.84
Tokyo,10,146.66
Tokyo,10,147.74
Tokyo,10,149.18
Tokyo,10,141.98
Tokyo,11,140.18
Tokyo,11,141.26
Tokyo,11,143.6
Tokyo,11,142.88
Tokyo,11,153.14
Tokyo,11,148.28
Tokyo,11,145.22
Tokyo,11,146.12
Tokyo,11,144.68
Tokyo,11,149.9
Tokyo,11,145.4
Tokyo,11,144.5
Tokyo,11,138.92
Tokyo,11,-146.2
Tokyo,11,-146.2
Tokyo,11,138.92
Tokyo,11,-146.2
Tokyo,11,136.58
Tokyo,11,134.78
Tokyo,11,129.92
Tokyo,11,133.88
Tokyo,11,131.54
Tokyo,11,127.58
Tokyo,11,123.26
Tokyo,11,127.58
Tokyo,11,137.3
Tokyo,11,137.3
Tokyo,11,139.1
Tokyo,11,132.08
Tokyo,11,131.72
Tokyo,12,131
Tokyo,12,125.96
Tokyo,12,135.86
Tokyo,12,153.5
Tokyo,12,139.28
Tokyo,12,126.14
Tokyo,12,132.26
Tokyo,12,122.18
Tokyo,12,116.24
Tokyo,12,112.46
Tokyo,12,110.3
Tokyo,12,118.76
Tokyo,12,115.16
Tokyo,12,115.16
Tokyo,12,111.2
Tokyo,12,108.68
Tokyo,12,118.4
Tokyo,12,121.28
Tokyo,12,122
Tokyo,12,122.72
Tokyo,12,125.78
Tokyo,12,126.5
Tokyo,12,125.06
Tokyo,12,114.26
Tokyo,12,112.1
Tokyo,12,121.46
Tokyo,12,117.68
Tokyo,12,107.06
Tokyo,12,107.96
Tokyo,12,109.94
Tokyo,12,108.86
Tokyo,1,113.18
Tokyo,1,112.46
Tokyo,1,110.66
Tokyo,1,111.02
Tokyo,1,118.4
Tokyo,1,107.96
Tokyo,1,113
Tokyo,1,112.1
Tokyo,1,105.62
Tokyo,1,103.1
Tokyo,1,117.68
Tokyo,1,110.12
Tokyo,1,113.36
Tokyo,1,111.02
Tokyo,1,116.78
Tokyo,1,115.16
Tokyo,1,116.42
Tokyo,1,111.92
Tokyo,1,114.26
Tokyo,1,114.8
Tokyo,1,111.56
Tokyo,1,111.38
Tokyo,1,-146.2
Tokyo,1,111.92
Tokyo,1,110.3
Tokyo,1,105.62
Tokyo,1,109.4
Tokyo,1,117.5
Tokyo,1,110.84
Tokyo,1,111.2
Tokyo,1,107.42
Tokyo,2,104.36
Tokyo,2,116.78
Tokyo,2,131.72
Tokyo,2,125.96
Tokyo,2,113.54
Tokyo,2,111.74
Tokyo,2,130.1
Tokyo,2,106.16
Tokyo,2,94.64
Tokyo,2,105.26
Tokyo,2,102.74
Tokyo,2,112.46
Tokyo,2,107.78
Tokyo,2,105.98
Tokyo,2,102.2
Tokyo,2,112.64
Tokyo,2,112.46
Tokyo,2,121.28
Tokyo,2,121.64
Tokyo,2,126.14
Tokyo,2,123.26
Tokyo,2,122.18
Tokyo,2,117.32
Tokyo,2,126.14
Tokyo,2,128.84
Tokyo,2,119.48
Tokyo,2,116.78
Tokyo,2,115.88
Tokyo,3,120.74
Tokyo,3,123.44
Tokyo,3,112.46
Tokyo,3,116.06
Tokyo,3,124.16
Tokyo,3,127.22
Tokyo,3,115.34
Tokyo,3,116.06
Tokyo,3,130.64
Tokyo,3,129.92
Tokyo,3,130.64
Tokyo,3,128.48
Tokyo,3,130.28
Tokyo,3,120.02
Tokyo,3,124.52
Tokyo,3,117.68
Tokyo,3,121.64
Tokyo,3,127.22
Tokyo,3,135.86
Tokyo,3,140.72
Tokyo,3,148.82
Tokyo,3,132.8
Tokyo,3,109.4
Tokyo,3,120.92
Tokyo,3,130.46
Tokyo,3,126.14
Tokyo,3,142.88
Tokyo,3,125.78
Tokyo,3,115.34
Tokyo,3,121.1
Tokyo,3,125.24
Tokyo,4,115.7
Tokyo,4,115.34
Tokyo,4,120.02
Tokyo,4,132.08
Tokyo,4,146.84
Tokyo,4,139.28
Tokyo,4,139.46
Tokyo,4,118.4
Tokyo,4,128.48
Tokyo,4,111.02
Tokyo,4,127.04
Tokyo,4,120.74
Tokyo,4,133.88
Tokyo,4,140
Tokyo,4,140.18
Tokyo,4,140.9
Tokyo,4,140.9
Tokyo,4,146.84
Tokyo,4,144.32
Tokyo,4,138.92
Tokyo,4,148.1
Tokyo,4,149.9
Tokyo,4,151.7
Tokyo,4,-146.2
Tokyo,4,150.44
Tokyo,4,124.88
Tokyo,4,123.98
Tokyo,4,134.24
Tokyo,4,140.36
Tokyo,4,140.72
Tokyo,5,148.46
Tokyo,5,146.3
Tokyo,5,151.88
Tokyo,5,148.64
Tokyo,5,153.14
Tokyo,5,149.9
Tokyo,5,137.84
Tokyo,5,151.34
Tokyo,5,152.24
Tokyo,5,156.2
Tokyo,5,155.84
Tokyo,5,143.24
Tokyo,5,149.9
Tokyo,5,147.74
Tokyo,5,152.06
Tokyo,5,-146.2
Tokyo,5,-146.2
Tokyo,5,-146.2
Tokyo,5,-146.2
Tokyo,5,157.46
Tokyo,5,152.6
Tokyo,5,154.04
Tokyo,5,160.34
Tokyo,5,165.38
Tokyo,5,168.8
Tokyo,5,171.14
Tokyo,5,173.12
Tokyo,5,161.42
Tokyo,5,155.66
Tokyo,5,160.7
Tokyo,5,159.8
Tokyo,6,160.88
Tokyo,6,161.6
Tokyo,6,160.88
Tokyo,6,164.84
Tokyo,6,163.94
Tokyo,6,168.98
Tokyo,6,157.1
Tokyo,6,155.66
Tokyo,6,148.46
Tokyo,6,144.68
Tokyo,6,150.98
Tokyo,6,150.26
Tokyo,6,161.42
Tokyo,6,160.7
Tokyo,6,149.72
Tokyo,6,171.14
Tokyo,6,166.82
Tokyo,6,165.2
Tokyo,6,166.64
Tokyo,6,166.1
Tokyo,6,168.62
Tokyo,6,162.5
Tokyo,6,158.54
Tokyo,6,153.86
Tokyo,6,164.66
Tokyo,6,172.4
Tokyo,6,173.3
Tokyo,6,168.44
Tokyo,6,157.46
Tokyo,6,164.48
Tokyo,7,165.2
Tokyo,7,168.26
Tokyo,7,171.68
Tokyo,7,162.14
Tokyo,7,160.52
Tokyo,7,158.72
Tokyo,7,154.94
Tokyo,7,156.02
Tokyo,7,154.22
Tokyo,7,158
Tokyo,7,156.2
Tokyo,7,159.44
Tokyo,7,166.28
Tokyo,7,159.62
Tokyo,7,159.26
Tokyo,7,158.9
Tokyo,7,167.9
Tokyo,7,174.56
Tokyo,7,177.44
Tokyo,7,172.4
Tokyo,7,168.08
Tokyo,7,165.02
Tokyo,7,170.42
Tokyo,7,177.62
Tokyo,7,181.76
Tokyo,7,181.94
Tokyo,7,179.96
Tokyo,7,180.5
Tokyo,7,183.38
Tokyo,7,185
Tokyo,7,185.72
Tokyo,8,188.42
Tokyo,8,185.9
Tokyo,8,184.82
Tokyo,8,185.36
Tokyo,8,187.16
Tokyo,8,187.16
Tokyo,8,186.62
Tokyo,8,185.72
Tokyo,8,185.9
Tokyo,8,186.08
Tokyo,8,183.92
Tokyo,8,183.38
Tokyo,8,183.74
Tokyo,8,186.26
Tokyo,8,186.26
Tokyo,8,184.64
Tokyo,8,186.44
Tokyo,8,185.9
Tokyo,8,180.68
Tokyo,8,179.6
Tokyo,8,179.42
Tokyo,8,180.68
Tokyo,8,177.98
Tokyo,8,177.98
Tokyo,8,176
Tokyo,8,171.68
Tokyo,8,175.82
Tokyo,8,179.6
Tokyo,8,185.54
Tokyo,8,176
Tokyo,8,181.04
Tokyo,9,179.06
Tokyo,9,181.76
Tokyo,9,172.4
Tokyo,9,168.8
Tokyo,9,177.26
Tokyo,9,181.76
Tokyo,9,181.22
Tokyo,9,181.58
Tokyo,9,185.54
Tokyo,9,184.28
Tokyo,9,179.78
Tokyo,9,170.24
Tokyo,9,162.32
Tokyo,9,166.64
Tokyo,9,171.32
Tokyo,9,167.36
Tokyo,9,171.32
Tokyo,9,158.72
Tokyo,9,163.4
Tokyo,9,165.2
Tokyo,9,161.42
Tokyo,9,164.48
Tokyo,9,180.32
Tokyo,9,172.94
Tokyo,9,166.64
Tokyo,9,163.4
Tokyo,9,166.46
Tokyo,9,172.22
Tokyo,9,170.6
Tokyo,9,169.52
Tokyo,10,168.26
Tokyo,10,168.8
Tokyo,10,172.76
Tokyo,10,174.74
Tokyo,10,172.4
Tokyo,10,155.3
Tokyo,10,156.74
Tokyo,10,166.46
Tokyo,10,157.28
Tokyo,10,154.94
Tokyo,10,160.88
Tokyo,10,169.16
Tokyo,10,164.12
Tokyo,10,145.94
Tokyo,10,148.46
Tokyo,10,144.68
Tokyo,10,145.94
Tokyo,10,145.58
Tokyo,10,153.86
Tokyo,10,156.02
Tokyo,10,147.92
Tokyo,10,141.62
Tokyo,10,152.78
Tokyo,10,148.1
Tokyo,10,141.62
Tokyo,10,154.58
Tokyo,10,149.9
Tokyo,10,147.56
Tokyo,10,137.84
Tokyo,10,147.56
Tokyo,10,145.58
Tokyo,11,147.74
Tokyo,11,143.6
Tokyo,11,142.16
Tokyo,11,140.54
Tokyo,11,138.2
Tokyo,11,141.08
Tokyo,11,148.28
Tokyo,11,138.56
Tokyo,11,136.76
Tokyo,11,139.82
Tokyo,11,135.14
Tokyo,11,146.12
Tokyo,11,144.14
Tokyo,11,143.96
Tokyo,11,133.52
Tokyo,11,136.94
Tokyo,11,138.56
Tokyo,11,149.18
Tokyo,11,139.82
Tokyo,11,129.92
Tokyo,11,131
Tokyo,11,121.46
Tokyo,11,133.34
Tokyo,11,147.2
Tokyo,11,136.94
Tokyo,11,119.66
Tokyo,11,125.42
Tokyo,11,114.98
Tokyo,11,113.18
Tokyo,11,118.76
Tokyo,12,123.26
Tokyo,12,133.7
Tokyo,12,129.92
Tokyo,12,126.5
Tokyo,12,124.88
Tokyo,12,116.96
Tokyo,12,110.12
Tokyo,12,119.66
Tokyo,12,116.6
Tokyo,12,130.46
Tokyo,12,131
Tokyo,12,129.74
Tokyo,12,115.7
Tokyo,12,126.68
Tokyo,12,119.66
Tokyo,12,122.72
Tokyo,12,122.18
Tokyo,12,132.26
Tokyo,12,119.66
Tokyo,12,127.04
Tokyo,12,117.5
Tokyo,12,114.08
Tokyo,12,118.76
Tokyo,12,118.58
Tokyo,12,113.54
Tokyo,12,121.46
Tokyo,12,118.94
Tokyo,12,115.34
Tokyo,12,118.22
Tokyo,12,117.5
Tokyo,12,116.24
Tokyo,1,111.92
Tokyo,1,113.54
Tokyo,1,115.88
Tokyo,1,116.42
Tokyo,1,114.26
Tokyo,1,118.58
Tokyo,1,110.48
Tokyo,1,115.7
Tokyo,1,126.14
Tokyo,1,117.86
Tokyo,1,116.96
Tokyo,1,117.5
Tokyo,1,120.56
Tokyo,1,121.82
Tokyo,1,114.26
Tokyo,1,116.6
Tokyo,1,115.88
Tokyo,1,103.82
Tokyo,1,113.9
Tokyo,1,118.58
Tokyo,1,114.8
Tokyo,1,111.38
Tokyo,1,116.42
Tokyo,1,123.08
Tokyo,1,115.7
Tokyo,1,109.76
Tokyo,1,107.6
Tokyo,1,113.72
Tokyo,1,134.24
Tokyo,1,129.92
Tokyo,1,115.7
Tokyo,2,119.3
Tokyo,2,121.28
Tokyo,2,122.54
Tokyo,2,115.7
Tokyo,2,116.06
Tokyo,2,98.6
Tokyo,2,103.64
Tokyo,2,112.82
Tokyo,2,104
Tokyo,2,109.76
Tokyo,2,114.44
Tokyo,2,130.82
Tokyo,2,126.86
Tokyo,2,129.92
Tokyo,2,129.38
Tokyo,2,123.08
Tokyo,2,124.52
Tokyo,2,116.24
Tokyo,2,119.12
Tokyo,2,121.82
Tokyo,2,124.88
Tokyo,2,134.42
Tokyo,2,123.26
Tokyo,2,126.32
Tokyo,2,124.16
Tokyo,2,116.42
Tokyo,2,112.82
Tokyo,2,116.96
Tokyo,2,123.08
Tokyo,3,128.66
Tokyo,3,116.06
Tokyo,3,130.82
Tokyo,3,119.66
Tokyo,3,120.38
Tokyo,3,122.54
Tokyo,3,115.16
Tokyo,3,119.48
Tokyo,3,135.32
Tokyo,3,140.72
Tokyo,3,134.42
Tokyo,3,128.12
Tokyo,3,132.8
Tokyo,3,107.6
Tokyo,3,116.78
Tokyo,3,114.26
Tokyo,3,120.56
Tokyo,3,131.72
Tokyo,3,142.7
Tokyo,3,133.52
Tokyo,3,141.08
Tokyo,3,143.78
Tokyo,3,119.48
Tokyo,3,117.68
Tokyo,3,126.68
Tokyo,3,134.24
Tokyo,3,149.72
Tokyo,3,127.58
Tokyo,3,105.98
Tokyo,3,121.1
Tokyo,3,125.78
Tokyo,4,132.98
Tokyo,4,132.62
Tokyo,4,135.5
Tokyo,4,142.88
Tokyo,4,121.28
Tokyo,4,132.62
Tokyo,4,132.08
Tokyo,4,140.72
Tokyo,4,128.48
Tokyo,4,127.76
Tokyo,4,128.12
Tokyo,4,126.86
Tokyo,4,119.12
Tokyo,4,128.84
Tokyo,4,139.1
Tokyo,4,125.6
Tokyo,4,133.7
Tokyo,4,135.32
Tokyo,4,136.04
Tokyo,4,124.88
Tokyo,4,140.18
Tokyo,4,130.28
Tokyo,4,131.54
Tokyo,4,129.56
Tokyo,4,141.62
Tokyo,4,148.64
Tokyo,4,131
Tokyo,4,135.32
